# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:41:33
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J110300.66+510732.4"           118    475.275434    229.489623     26.741975           471           478           225           232            23            30            35   9.56723e-04      0.002855      0.063914      0.000000             0      0.068359      6.406885      1.760809      1.099676      0.460300   8.83004e-04      7.000000      1.000000      7.000000      4.691302      2.942222     32.965196      2.372530      0.850407     76.601766     -1.000000      0.146663      0.184630      0.198448      0.005224    165.752737     51.125664   2.25045e+06           476           229            26    165.749560     51.124277   2.25822e+06
  "SoFiA J111009.91+514410.2"           119     73.625028    448.814647     27.114825            70            77           444           454            25            29            49      0.001524      0.002492      0.101294      0.000000             0      0.111364      5.204294      1.040096      0.491277      0.051601      0.001748      2.873102      1.375093      3.069047      6.775705      2.601632    -35.705325      0.000000      0.000000      0.000000     -1.000000      0.273573      0.346528      0.100666      0.012234    167.541288     51.736177   2.24655e+06            72           447            27    167.548485     51.731086   2.24776e+06
  "SoFiA J110918.39+505731.1"           120    119.191467    168.457353     27.259515           116           122           165           172            25            29            29      0.001234      0.002356      0.051304      0.000000             0      0.103571      5.479613      0.482406      0.986217      1.112201   8.85240e-04      4.000000      4.000000      4.000000      4.589388      2.444953    -37.986556      3.613439      0.703602    -58.327541     -1.000000      0.156531      0.186914      0.144732      0.004767    167.326635     50.958650   2.24504e+06           121           169            29    167.318679     50.960198   2.22684e+06
  "SoFiA J110608.70+503014.3"           121    298.836144      4.284924     19.899557           294           303             0            10            14            29           128   8.24398e-04      0.002859      0.230427      0.000000             1      0.072727      5.056016      1.419679     -0.026209     -0.657878      0.001392     14.412839      2.076779     14.960938      5.561084      4.705764     61.126506      4.365068           nan     82.498768     -1.000000      0.183577      0.171037      0.298573      0.015754    166.536258     50.503977   2.32205e+06           301             4            16    166.526811     50.503169   2.36287e+06
  "SoFiA J110639.31+511607.9"           122    269.394891    279.586337     25.902081           266           273           273           284            24            28            58   9.75315e-04      0.002489      0.099673      0.000000             0      0.120833      6.560437      1.322304      0.684386     -0.376343   6.50888e-04      3.898265      3.561416      3.904799      6.772177      2.423738     23.826220      6.007772      1.508919     17.185008    198.642227      0.091346      0.156142      0.068547      0.004957    166.663799     51.268861   2.25924e+06           268           281            27    166.669987     51.272791   2.24776e+06
  "SoFiA J110244.19+514338.8"           123    487.695295    446.314712     20.200888           483           491           440           452            15            27            96   6.69131e-04      0.002663      0.159377      0.000000             0      0.063116      5.865371      1.195273     -0.014950      0.726314   8.55293e-04      8.768606      6.236908     12.000000      6.477096      3.686918     18.536207      4.284678      3.541519     13.463698     -1.000000      0.107028      0.163730      0.161477      0.008380    165.684104     51.727432   2.31890e+06           487           449            18    165.687051     51.734918   2.34193e+06
  "SoFiA J110634.37+512605.3"           124    273.965323    339.327211     23.582353           268           279           337           343            21            27            47   9.69467e-04      0.002500      0.084727      0.000000             0      0.079932      5.774346      1.045433     -0.368486      0.995432   8.91645e-04      3.870203      1.448854      6.000000      6.604428      3.107523    -82.507194      0.000000      0.000000      0.000000     -1.000000      0.238083      0.116212      0.115603      0.006113    166.643202     51.434796   2.28351e+06           270           340            23    166.660868     51.436676   2.28960e+06
  "SoFiA J110948.71+512557.2"           125     92.235404    339.311065     19.748624            89            98           334           343            17            27            62   3.85484e-04      0.002169      0.102178      0.000000             0      0.056364      5.513550      1.296643     -0.584807      1.749780   8.40532e-04      8.205850      4.454724      8.276499      5.525802      3.727111     11.791112      4.356122      2.649137      4.091549     -1.000000      0.120162      0.173662      0.165422      0.006618    167.452941     51.432551   2.32363e+06            92           341            17    167.454065     51.437236   2.35240e+06
  "SoFiA J110241.59+514212.7"           126    490.229869    437.743848     23.488394           487           493           436           441            22            26            23   9.86049e-04      0.002020      0.035210      0.000000             0      0.109524      5.619381      0.866308      0.122328      0.460071   7.52722e-04      3.015838      1.389367      3.066496      4.108168      1.756530     46.174317      3.050592      0.504906     28.925936     -1.000000      0.169464      0.159208      0.099736      0.003610    165.673294     51.703525   2.28449e+06           491           437            23    165.669890     51.701429   2.28960e+06
  "SoFiA J110624.21+514112.2"           127    283.307292    430.028048     22.447884           281           287           427           433            19            25            36   8.09885e-04      0.002318      0.060947      0.000000             0      0.104956      4.983101      1.092947     -1.492167      1.854663      0.001326      6.000000      5.803474      6.000000      4.105794      2.178658    -25.814706      0.000000      0.000000      0.000000     -1.000000      0.170249      0.248947      0.285765      0.007955    166.600875     51.686710   2.29538e+06           283           429            25    166.602260     51.683856   2.26868e+06
  "SoFiA J110621.66+515426.9"           128    285.524773    509.505757     11.016160           274           293           505           511             4            24           147   5.19703e-04      0.002503      0.221438      0.000000             1      0.050000      5.573912      0.979768     -0.275848      0.798984   7.79329e-04     17.240217      6.538800     20.000000     10.052927      3.476265     89.088794      7.216950      2.587238    -83.145958     -1.000000      0.217188      0.076214      0.213994      0.009449    166.590269     51.907482   2.41505e+06           289           511            10    166.574607     51.911614   2.42569e+06
  "SoFiA J110249.85+514111.3"           129    482.640180    431.501657     22.005299           478           488           428           435            19            23            44   9.36283e-04      0.002572      0.076862      0.000000             0      0.100000      5.726707      1.021568      0.227464     -0.166163   9.98266e-04      2.768405      1.694996      2.458820      5.919644      2.392964    -55.831971      0.000000      0.000000      0.000000     -1.000000      0.225668      0.170822      0.083196      0.006622    165.707702     51.686485   2.30001e+06           484           432            22    165.701578     51.687816   2.30007e+06
  "SoFiA J110526.58+503423.3"           130    338.896785     29.335025     20.141861           331           344            25            32            16            23            71   9.36797e-04      0.002604      0.134829      0.000000             0      0.079241      5.498200      1.160976     -0.383034      1.137019      0.001227      5.643173      3.741952      5.593527      6.911830      3.490326    -77.584025      3.293665      0.669901    -40.685391     -1.000000      0.278304      0.144139      0.129569      0.010338    166.360757     50.573142   2.31951e+06           340            31            20    166.355895     50.577752   2.32100e+06
  "SoFiA J110712.64+503408.3"           131    237.861136     27.635304     18.495136           235           242            24            32            12            23            62      0.001033      0.002312      0.101497      0.000000             0      0.071759      5.728472      0.847989      0.226201      0.364111   8.88367e-04      8.933752      1.301940     11.000000      4.188242      3.080080     18.130175      0.000000      0.000000      0.000000     -1.000000      0.111241      0.138567      0.202933      0.006995    166.802664     50.568977   2.33675e+06           238            27            19    166.802054     50.567213   2.33147e+06
  "SoFiA J110545.93+510811.6"           132    319.676167    232.072902     17.839140           316           322           229           235            17            21            35      0.001336      0.002017      0.056745      0.000000             0      0.142857      5.790278      0.686130      1.149923      0.524964   8.10690e-04      2.153818      0.500000      4.000000      3.752137      2.696819     71.473539      0.000000      0.000000      0.000000     -1.000000      0.156894      0.119190      0.115759      0.004796    166.441387     51.136547   2.34362e+06           321           231            17    166.435546     51.133552   2.35240e+06
  "SoFiA J110757.74+515025.8"           133    196.528525    485.465797      6.956808           184           204           469           511             0            20           614   4.39673e-04      0.002933      1.042455      0.000000             3      0.032379      5.405183      1.429473      0.295235      1.570262   8.60879e-04     16.523743      6.011962     16.791706     22.411167      6.923316    -14.632807     17.335138      6.831312     -7.919761    357.319784      0.090840      0.223591      0.108474      0.021332    166.990589     51.840489   2.45757e+06           195           482             2    166.997403     51.830846   2.50950e+06
  "SoFiA J110247.31+514505.4"           134    484.671311    454.933184      6.179785           471           495           426           477             0            20          2036   5.16982e-04      0.003502      3.553052      0.000000             2      0.074579      6.687447      2.337519      2.389341     12.314706   8.97959e-04     11.604569      8.458535     11.634968     22.252587      6.909352    -21.694014     20.868013      7.237437    -21.738017    298.733039      0.060117      0.120711      0.050623      0.040518    165.697119     51.751490   2.46571e+06           488           461             4    165.681794     51.768211   2.48855e+06
  "SoFiA J110532.00+513514.5"           135    332.031999    394.420018      6.850714           318           345           371           414             0            20           907   3.23513e-04      0.003297      1.311378      0.000000             2      0.035057      6.566893      1.947212      2.143441      7.641980   5.90432e-04     12.382402      8.949891     12.083989     20.123108      9.447762    -13.811769     18.795671      9.462061    -10.278145    184.958173      0.070388      0.133017      0.053356      0.017782    166.383314     51.587363   2.45868e+06           337           404             4    166.360889     51.613907   2.48855e+06
  "SoFiA J110634.37+512733.8"           136    273.951353    348.179668     12.102718           267           284           338           357             4            20           222   5.38836e-04      0.002348      0.320131      0.000000             0      0.036275      6.087406      1.384030      0.582287      0.919297   8.21559e-04     13.890783      6.120647     13.956067      9.943796      6.939188    -47.134648      7.918748      4.526569    -60.816336     -1.000000      0.163008      0.157985      0.161660      0.012241    166.643219     51.459386   2.40367e+06           271           345            17    166.656391     51.450563   2.35240e+06
  "SoFiA J110710.18+504802.6"           137    240.278409    111.054398      8.651438           232           246            98           124             2            20           502   6.32740e-04      0.002441      0.716857      0.000000             0      0.065237      6.211915      1.319097      0.538462      0.862315   6.69585e-04     16.505171      9.663479     16.593730     12.096371      5.024729     -2.083428     11.208332      4.420414      1.367997    184.421737      0.052214      0.126217      0.097243      0.015002    166.792411     50.800713   2.43982e+06           240           117             9    166.793658     50.817228   2.43617e+06
  "SoFiA J110243.10+515358.5"           138    487.812125    508.297582      9.716939           480           497           502           511             0            18           206   3.93818e-04      0.003344      0.386121      0.000000             3      0.060234      6.228404      1.785890      0.366226      0.432766      0.001303     15.639866     14.199572     18.000000      6.682117      4.595002    -62.980473      4.412944      3.279850      2.717165     -1.000000      0.154510      0.123896      0.209529      0.018701    165.679584     51.899595   2.42866e+06           486           511            11    165.687567     51.907173   2.41522e+06
  "SoFiA J110644.49+511600.4"           139    264.533136    278.828380     14.184705           262           267           275           283            13            17            45   9.27499e-04      0.001977      0.060451      0.000000             0      0.166667      6.472798      1.311060     -0.119456     -0.241799   8.50972e-04      2.116825      1.253012      2.325840      4.531801      2.374689    -11.235309      0.000000      0.000000      0.000000     -1.000000      0.120712      0.218616      0.072428      0.005708    166.685386     51.266766   2.38187e+06           265           280            14    166.683310     51.270019   2.38381e+06
  "SoFiA J110828.55+511220.8"           140    166.753284    257.106372      5.341952           157           176           245           274             0            17           421   7.92177e-04      0.003110      0.693811      0.000000             2      0.038981      6.347623      1.346036      1.026540      1.735164   6.76223e-04     14.964488      1.745537     15.587463     14.965294      6.379406     -7.673103     14.817418      6.238081     -5.317444    174.141055      0.066544      0.147657      0.096444      0.013875    167.118964     51.205782   2.47449e+06           165           251             2    167.126591     51.188794   2.50950e+06
  "SoFiA J110653.62+510401.1"           141    255.968337    206.904652     12.876280           251           261           197           213            10            17            77   7.18509e-04      0.002298      0.122157      0.000000             0      0.051471      5.431998      0.941622     -0.649183      0.604228   8.89500e-04      5.284532      2.892766      4.994389      8.195911      3.471572    -20.518282      5.109924      1.165586    -31.996022     -1.000000      0.140056      0.248007      0.095622      0.007805    166.723428     51.066985   2.39557e+06           256           209            13    166.723287     51.072805   2.39428e+06
  "SoFiA J110703.14+504850.6"           142    246.952380    115.849024     14.212319           245           249           114           118            13            17            29      0.001298      0.002060      0.047739      0.000000             0      0.232000      5.838004      0.778300      0.668151     -0.814210      0.001173      4.000000      1.328062      4.000000      2.528765      2.209606    -84.823904      0.000000      0.000000      0.000000     -1.000000      0.171591      0.146286      0.162241      0.006316    166.763088     50.814044   2.38158e+06           247           117            14    166.762881     50.817242   2.38381e+06
  "SoFiA J110434.32+514301.2"           143    385.411232    441.422704     14.470354           383           388           440           444            12            16            16      0.001263      0.001915      0.024040      0.000000             0      0.106667      5.125505      0.617086      0.137655     -0.128912      0.001301      4.000000      1.050479      4.000000      2.702782      2.509432     67.541598      0.000000      0.000000      0.000000     -1.000000      0.287013      0.275639      0.350788      0.005204    166.142991     51.716990   2.37888e+06           383           440            16    166.153852     51.713091   2.36287e+06
  "SoFiA J110402.01+511001.3"           144    417.380338    243.713610     13.435099           415           420           242           246            12            16            20      0.001068      0.001933      0.031431      0.000000             0      0.133333      5.723859      0.779179      0.357242      0.450604      0.001172      4.000000      4.000000      4.000000      3.202171      1.369409     53.155242      0.000000      0.000000      0.000000     -1.000000      0.224053      0.187777      0.270401      0.005243    166.008361     51.167025   2.38972e+06           418           243            12    166.005647     51.165026   2.40475e+06
  "SoFiA J110724.52+504607.9"           145    226.659548     99.607068     11.998144           221           232            96           104             7            16           101   9.00527e-04      0.002996      0.182077      0.000000             0      0.093519      7.144503      2.302741      1.173038      1.041847   8.10056e-04      6.624886      6.006375      6.549550      5.062336      3.590081     89.001181      4.797420      2.303674     86.860437     94.010461      0.114090      0.082398      0.100067      0.008141    166.852182     50.768865   2.40477e+06           226            99            15    166.855074     50.767176   2.37334e+06
  "SoFiA J110615.68+515017.9"           146    291.114862    484.618939      7.039005           287           297           479           491             2            15           152   8.02821e-04      0.002589      0.258025      0.000000             0      0.075924      5.352394      0.992405     -0.257072      0.537365      0.001208     11.361020     10.549161     11.162957      6.282118      4.185931    -23.098384      0.000000      0.000000      0.000000     -1.000000      0.129725      0.166463      0.178587      0.014888    166.565349     51.838316   2.45671e+06           292           484             7    166.561376     51.836591   2.45712e+06
  "SoFiA J110948.60+512836.1"           147     92.489582    355.204162      7.280631            81           104           336           371             1            15           540   3.94744e-04      0.002421      0.784447      0.000000             0      0.041667      5.967914      1.285964      0.451612      1.045598   6.79468e-04     13.665651      6.467756     13.671288     17.269308      6.273885    -24.708355     13.985087      4.657501    -29.929783    139.213501      0.092349      0.160176      0.069661      0.015789    167.452509     51.476704   2.45418e+06            91           351             6    167.458965     51.464985   2.46759e+06
  "SoFiA J110652.15+511612.8"           148    257.344558    280.070529     13.375411           254           259           277           283            11            15            22      0.001069      0.001906      0.031191      0.000000             0      0.104762      5.488889      0.542010     -0.425868      0.617132   9.27152e-04      4.000000      3.790479      4.000000      3.759353      3.447936     60.766167      0.000000      0.000000      0.000000     -1.000000      0.259422      0.240137      0.193419      0.004349    166.717299     51.270223   2.39035e+06           259           281            14    166.709948     51.272804   2.38381e+06
  "SoFiA J110331.22+505629.0"           149    447.266089    162.794438      6.982624           441           454           157           168             2            15           191   6.72512e-04      0.002365      0.280460      0.000000             0      0.081207      6.060177      1.261256      0.946329      1.514937   7.05734e-04     12.492772      1.906200     12.745422      7.345394      3.593238    -68.523276      6.608895      2.344168    -69.885366    127.284490      0.121943      0.076499      0.131086      0.009753    165.880098     50.941377   2.45730e+06           444           161             3    165.894585     50.936496   2.49902e+06
  "SoFiA J110606.08+504313.7"           150    301.126472     82.225514      7.458976           295           308            72            95             0            15           278   5.00165e-04      0.002486      0.413093      0.000000             2      0.051711      6.066010      1.344671      0.688863      1.095308   7.26118e-04     14.493697      8.158451     14.576373     12.107816      5.057112    -19.870305     11.930256      3.309003    -28.202755    134.163412      0.088432      0.170849      0.108930      0.012107    166.525326     50.720472   2.45231e+06           304            88            10    166.512644     50.736490   2.42569e+06
  "SoFiA J110245.67+504050.2"           151    491.634481     69.483987     10.787632           489           494            67            73             9            15            37      0.001285      0.002485      0.064849      0.000000             0      0.125850      6.067707      0.896038      0.157174     -0.712506   9.67564e-04      3.800000      3.500000      3.817208      3.255278      2.404322    -22.909982      0.000000      0.000000      0.000000     -1.000000      0.120270      0.142595      0.158477      0.005885    165.690288     50.680616   2.41745e+06           492            70            12    165.688654     50.682035   2.40475e+06
  "SoFiA J110747.96+503045.8"           152    204.145520      7.452035     12.689690           201           207             4            11            11            15            31      0.001331      0.002411      0.052705      0.000000             0      0.110714      5.644521      0.575624      0.643585     -0.067974   9.84266e-04      3.930450      1.081531      4.000000      4.217220      2.632914    -32.162431      0.000000      0.000000      0.000000     -1.000000      0.164530      0.197607      0.142714      0.005480    166.949852     50.512720   2.39753e+06           204             7            12    166.950482     50.511463   2.40475e+06
  "SoFiA J110246.70+502955.2"           153    491.565984      3.981493      5.845244           483           503             0            16             0            15           258   7.16037e-04      0.003557      0.449903      0.000000             3      0.045168      5.986526      1.629284      0.718012      1.697078   9.07195e-04     13.049206      5.103435     13.273499      9.703348      8.891815    -56.737181     10.261597      7.849348    -78.299270     -1.000000      0.148746      0.152375      0.107158      0.014572    165.694589     50.498674   2.46921e+06           485             1             3    165.723437     50.490645   2.49902e+06
  "SoFiA J110354.49+511658.2"           154    424.023349    285.475376     11.009280           421           428           283           289             8            14            25      0.001502      0.002816      0.048842      0.000000             0      0.063776      5.547476      0.413818      0.893643      0.322192      0.001042      6.000000      6.000000      6.000000      4.826169      1.679101     52.550284      0.000000      0.000000      0.000000     -1.000000      0.213021      0.173347      0.218672      0.005209    165.977044     51.282840   2.41512e+06           426           284            10    165.968334     51.278686   2.42569e+06
  "SoFiA J110719.55+503422.4"           155    231.281748     29.055118      4.563392           220           242            19            41             0            14           417   5.80255e-04      0.003221      0.698160      0.000000             2      0.052552      6.209275      1.469783      0.455684      0.915916   8.41195e-04     11.292616      9.920940     11.137427     12.545949      7.003070    -55.681280     13.107629      6.123582    -59.698301    129.892689      0.134816      0.112645      0.085907      0.017178    166.831447     50.572899   2.48264e+06           237            27             1    166.806427     50.567210   2.51998e+06
  "SoFiA J110801.73+514016.4"           156    192.599902    424.550378      8.781877           187           196           421           430             7            13            65   9.84189e-04      0.002798      0.106003      0.000000             0      0.092857      5.534481      1.191835     -0.005312      0.053913      0.001017      3.207844      2.668874      3.288075      6.656356      1.978817     40.875684      6.389199      0.798341     37.370234     -1.000000      0.177812      0.201697      0.117100      0.008200    167.007202     51.671232   2.43845e+06           195           422             9    166.996410     51.664173   2.43617e+06
  "SoFiA J110759.09+514121.6"           157    195.080222    431.057749      9.798986           193           197           427           437             8            12            48      0.001255      0.002726      0.085881      0.000000             0      0.174545      5.542222      0.986084      0.532404     -0.353943      0.001442      4.000000      2.217276      3.986653      5.228927      1.796531     16.220488      0.000000      0.000000      0.000000     -1.000000      0.132839      0.295157      0.137725      0.009987    166.996200     51.689335   2.42780e+06           195           431             9    166.996558     51.689173   2.43617e+06
  "SoFiA J110441.20+513115.5"           158    379.552417    370.814830     10.131674           376           382           366           375             6            12            37   9.38289e-04      0.002061      0.059151      0.000000             0      0.075510      5.763165      0.810261     -0.675139     -0.210992   7.96797e-04      3.696158      2.905574      3.783756      5.454299      2.096193     28.565638      0.000000      0.000000      0.000000     -1.000000      0.135788      0.202228      0.137171      0.004847    166.171667     51.520984   2.42432e+06           380           372            11    166.169629     51.524267   2.41522e+06
  "SoFiA J110543.19+510840.6"           159    322.246832    234.989432     11.232077           318           327           230           241             7            12            77   9.10070e-04      0.002151      0.117432      0.000000             0      0.106944      5.973479      1.291794      0.491951      0.434469   8.93820e-04      1.913424      0.777407      2.394821      6.316887      3.386647    -40.514542      3.961794      0.629428    -38.088823     -1.000000      0.162942      0.178504      0.084502      0.007843    166.429955     51.144620   2.41279e+06           321           233            12    166.435511     51.139108   2.40475e+06
  "SoFiA J111004.84+510253.9"           160     75.658851    201.151517     10.114650            73            79           198           205             7            12            42      0.001121      0.001902      0.063773      0.000000             0      0.125000      5.956400      0.838808      0.374329     -0.799193   8.24253e-04      5.000000      5.000000      5.000000      3.315380      2.979741      6.089236      1.828996           nan    -21.903555     -1.000000      0.127929      0.145390      0.185274      0.005342    167.520159     51.048319   2.42449e+06            76           202            12    167.518692     51.050686   2.40475e+06
  "SoFiA J111013.09+510122.9"           161     67.779433    192.131800      4.846596            58            75           183           202             0            12           343   4.76251e-04      0.003278      0.552538      0.000000             2      0.073291      6.382211      1.371890      0.392253      0.247855   8.05567e-04      9.631156      8.709119      9.621153     11.367435      5.221402    -29.017907     10.100256      4.286468    -22.989163    102.945098      0.099489      0.136956      0.082244      0.014919    167.554526     51.023025   2.47968e+06            69           196             1    167.549327     51.033807   2.51998e+06
  "SoFiA J111020.91+505801.5"           162     60.163937    172.076704      5.749574            57            66           164           183             1            12           126   6.06820e-04      0.002471      0.188186      0.000000             0      0.052500      5.461266      0.815679     -0.904579      3.225169   8.97067e-04      8.812014      8.507509      8.811830      9.596173      3.588628    -11.896587      8.366719      0.505369     32.213027     -1.000000      0.109296      0.258200      0.151075      0.010070    167.587124     50.967077   2.47022e+06            60           173             9    167.587895     50.969636   2.43617e+06
  "SoFiA J110320.86+505531.7"           163    457.125048    157.184453      9.731374           453           461           155           159             8            12            36   4.20483e-04      0.002229      0.057900      0.000000             0      0.160000      6.558782      1.647468     -0.142129      1.218630      0.001064      2.616994      1.452766      2.583226      3.787047      2.565578    -88.012178      0.000000      0.000000      0.000000     -1.000000      0.220068      0.145066      0.086809      0.006386    165.836936     50.925471   2.42851e+06           458           157            10    165.833090     50.924929   2.42569e+06
  "SoFiA J110853.47+503527.6"           164    141.854097     35.937651      7.218371           133           151            27            49             5            12           116   9.16487e-04      0.002394      0.189356      0.000000             0      0.033181      6.144407      1.376986      0.370336      0.176539   7.72232e-04      3.533649      1.079497      6.184136     14.703520      4.273198    -37.844917     11.064350      5.095146    -35.944614     -1.000000      0.214438      0.267929      0.078333      0.008317    167.222782     50.591007   2.45483e+06           141            29             6    167.226314     50.571719   2.46759e+06
  "SoFiA J110523.49+503618.5"           165    341.782353     40.863340      9.601884           338           347            37            45             8            12            67   7.21185e-04      0.002145      0.099605      0.000000             0      0.148889      5.894909      0.976892      0.466448      0.623254   8.50242e-04      2.905423      1.191703      2.936234      4.571651      3.892219     35.624810      0.000000      0.000000      0.000000     -1.000000      0.147839      0.150685      0.075859      0.006960    166.347878     50.605126   2.42986e+06           342            41            10    166.346922     50.605502   2.42569e+06
  "SoFiA J110716.76+503310.5"           166    233.924216     21.855318      9.146353           230           239            18            25             8            12            33   7.23881e-04      0.002533      0.054433      0.000000             0      0.082500      5.384652      0.576858     -0.184603      0.107042   7.19602e-04      2.532696      1.874105      4.000000      6.828844      1.358597     57.659101      7.295471      0.886621     56.215703     -1.000000      0.215368      0.145123      0.084118      0.004134    166.819850     50.552909   2.43464e+06           231            23             9    166.832642     50.556078   2.43617e+06
  "SoFiA J110619.71+503042.6"           167    288.333210      7.091986      5.147041           275           302             0            23             0            12           703   7.18858e-04      0.003053      1.200630      0.000000             3      0.080472      5.889196      1.792935      2.503590     20.475982   9.05390e-04      9.829835      9.437051      9.702278     13.524535      6.540026    -46.081267     11.338173      5.095494    -47.450508    287.630736      0.105828      0.104990      0.063761      0.024006    166.582104     50.511841   2.47653e+06           290             5             8    166.574842     50.506021   2.44664e+06
  "SoFiA J110302.46+513059.2"           168    471.721962    370.140402      7.054437           470           475           366           375             2            11            55   7.24969e-04      0.002212      0.085262      0.000000             0      0.091667      5.989658      1.541354      0.239197      0.506886      0.001128      4.439892      3.553502      4.434621      3.993031      2.839194     10.564140      0.000000      0.000000      0.000000     -1.000000      0.141897      0.204132      0.166551      0.008362    165.760259     51.516458   2.45655e+06           474           369             6    165.750158     51.513207   2.46759e+06
  "SoFiA J110705.81+512437.5"           169    244.558821    330.539031      8.809901           242           249           327           335             6            11            49   9.10128e-04      0.002699      0.086171      0.000000             0      0.113426      5.601081      1.465967      0.126281      0.397391      0.001193      4.485166      3.376407      4.359530      4.453299      2.421253    -40.530490      0.000000      0.000000      0.000000     -1.000000      0.174863      0.180118      0.134544      0.008351    166.774207     51.410405   2.43816e+06           244           329            10    166.776692     51.406129   2.42569e+06
  "SoFiA J111123.68+511818.2"           170      2.733596    294.529878      7.496880             0             6           291           299             5            11            84   5.88021e-04      0.001847      0.107430      0.000000             1      0.190476      5.732373      1.031921     -1.525587      3.817975   9.21106e-04      4.733284      4.333211      4.768370      4.837757      3.240141     -7.075218      0.000000      0.000000      0.000000     -1.000000      0.127339      0.191497      0.130873      0.008442    167.848652     51.305046   2.45191e+06             3           293             7    167.847365     51.300808   2.45712e+06
  "SoFiA J110427.12+504121.5"           171    395.189539     71.531285      8.165352           392           397            68            76             6            11            22      0.001191      0.002329      0.034193      0.000000             0      0.067901      5.038093      0.593249     -0.081229     -0.846791      0.001085      5.000000      5.000000      5.000000      5.007097      2.229364    -21.262711      0.000000      0.000000      0.000000     -1.000000      0.207571      0.355865      0.290749      0.005089    166.113016     50.689313   2.44491e+06           394            70             8    166.118287     50.685087   2.44664e+06
  "SoFiA J110813.01+513751.9"           172    182.037936    410.144394      4.526032           169           190           404           419             1            10           219   6.73044e-04      0.002429      0.306297      0.000000             0      0.062216      5.887276      1.240333      1.084499      2.515156   6.66336e-04      8.767254      8.042680      8.836625     11.518849      6.269883    -79.861527     12.478461      6.012158    -69.942001    176.659040      0.180756      0.099753      0.105932      0.009861    167.054221     51.631094   2.48304e+06           188           409             2    167.027519     51.627986   2.50950e+06
  "SoFiA J110829.73+513415.5"           173    166.353808    388.577804      6.261365           159           175           382           396             0            10           109   6.46089e-04      0.002562      0.173237      0.000000             2      0.038859      6.022716      1.336444      0.258851      0.941057   6.66118e-04      7.567283      1.207274     10.000000     11.717252      3.255946    -48.406520     11.831051      2.480902    -53.813723    325.018325      0.187514      0.169945      0.098139      0.006954    167.123885     51.570972   2.46485e+06           163           386             8    167.138809     51.563760   2.44664e+06
  "SoFiA J110806.83+513512.6"           174    187.731067    394.181643      4.286360           181           193           391           400             0            10           117   8.84018e-04      0.003512      0.197762      0.000000             2      0.081818      6.004620      0.869659      0.293672      0.585197   7.10861e-04      9.897141      9.496050      9.904972      6.929701      2.926344     68.800574      6.230140      2.431164     68.187208    264.542481      0.134897      0.076465      0.121108      0.007689    167.028450     51.586820   2.48555e+06           188           393             0    167.027226     51.583540   2.53046e+06
  "SoFiA J110646.77+512558.4"           175    262.372503    338.627671      5.847357           256           267           332           346             1            10           177   5.55142e-04      0.002569      0.267823      0.000000             0      0.098333      6.292366      1.706813      1.431453      2.912826   5.99166e-04      8.978456      7.884034      8.919764      7.132619      4.366355      1.952702      6.738672      3.935586      7.392275    199.285571      0.066724      0.104853      0.079432      0.007971    166.694859     51.432878   2.46919e+06           263           343             7    166.692054     51.445023   2.45712e+06
  "SoFiA J111027.68+512306.0"           176     55.584949    322.595732      6.018580            51            58           319           326             4            10            62      0.001203      0.002463      0.104842      0.000000             0      0.138393      5.571967      0.866282     -0.153830      1.196576      0.001239      6.000000      3.394159      6.000000      3.583788      2.646858     33.202147      1.227009      0.971032    -23.008911     -1.000000      0.142724      0.163416      0.155939      0.009759    167.615334     51.385005   2.46740e+06            56           322             6    167.613454     51.383365   2.46759e+06
  "SoFiA J110643.79+511813.2"           177    265.184490    292.115628      6.778535           259           272           283           301             1            10           208   6.93016e-04      0.002608      0.328601      0.000000             0      0.078195      6.571492      1.715264      1.712795      4.217982   8.30094e-04      9.000000      9.000000      9.000000      9.544096      5.626817     -4.657249      7.715954      4.020875     -4.790165    188.303755      0.101973      0.171772      0.112890      0.011972    166.682458     51.303674   2.45944e+06           265           287             8    166.683291     51.289464   2.44664e+06
