# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 09:01:53
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       Jy/beam       Jy/beam             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J230521.91+122018.8"           167    218.983635    261.651263     50.162488           210           227           259           264            46            51            66  -6.13485e-04      0.004204      0.196959      0.000000             0      0.101852      5.558563      2.527324     -0.699912      0.512269      0.001831      2.603291      0.514723      2.707431      8.569901      1.943821    -89.241958      0.000000      0.000000      0.000000     -1.000000      0.328242      0.077119      0.099768      0.014874    346.341296     12.338567   2.53600e+06           225           261            51    346.324188     12.336764   2.53319e+06
  "SoFiA J230412.25+124044.9"           168    320.975420    384.268721     47.053670           319           323           379           388            46            50            32      0.002645      0.005755      0.118762      0.000000             0      0.128000      5.681893      0.484410      0.974920      1.036490      0.003098      4.000000      0.500000      4.000000      5.473496      1.353445    -15.754612      0.000000      0.000000      0.000000     -1.000000      0.151937      0.401808      0.222815      0.017526    346.051043     12.679131   2.54642e+06           321           386            46    346.050969     12.683940   2.54996e+06
  "SoFiA J230359.69+121700.7"           169    339.488696    241.865030     47.817049           335           344           239           247            44            50            80   1.59931e-04      0.006673      0.356668      0.000000             0      0.126984      6.016321      1.484840     -1.833150      6.541324      0.003772      2.800000      1.000000      6.000000      4.938895      2.797832     37.574175      0.000000      0.000000      0.000000     -1.000000      0.192069      0.201408      0.148117      0.033735    345.998694     12.283523   2.54386e+06           341           240            48    345.994403     12.278338   2.54325e+06
  "SoFiA J230443.19+124353.8"           170    275.700537    403.144327     47.125059           263           293           401           406            43            49           124      0.002327      0.005628      0.492583      0.000000             4      0.095238      6.535018      1.413570      1.364784      1.690730      0.003993      4.672634      4.181585      4.783121     14.937039      2.120881     88.328806      0.000000      0.000000      0.000000     -1.000000      0.662139      0.101979      0.179903      0.044469    346.179939     12.731621   2.54618e+06           277           403            49    346.176238     12.731219   2.53990e+06
  "SoFiA J230328.01+122004.9"           171    385.887922    260.336435     41.871627           382           395           255           264            40            47            84     -0.003059      0.007692      0.412477      0.000000             0      0.075000      4.426912      2.212568     -0.346467     -0.389877      0.003587      5.467808      1.019636      7.000000      5.933994      3.693763    -66.538282      3.771394      0.000000     28.090930     -1.000000      0.233410      0.164663      0.176042      0.032877    345.866714     12.334686   2.56380e+06           386           261            40    345.866393     12.336529   2.57008e+06
  "SoFiA J230537.53+121640.7"           172    196.088316    239.848681     44.103102           188           208           238           242            39            47            94     -0.001907      0.006147      0.378626      0.000000             0      0.099471      5.310068      2.152266     -0.904623      0.979225      0.002753      5.669563      4.977742      5.725600      9.294913      1.811210    -89.671288      0.000000      0.000000      0.000000     -1.000000      0.330385      0.068289      0.146832      0.026695    346.406359     12.277971   2.55632e+06           194           240            46    346.412296     12.278388   2.54996e+06
  "SoFiA J230520.51+120420.0"           173    220.995550    165.769758     43.504741           211           230           162           169            43            47            75      0.002901      0.006347      0.337058      0.000000             0      0.093750      6.177022      0.855692      0.721102     -0.482641      0.003897      2.340141      0.500000      2.480375     10.296730      3.206023     86.782234      0.000000      0.000000      0.000000     -1.000000      0.545059      0.163236      0.097199      0.033746    346.335475     12.072231   2.55833e+06           213           166            43    346.358188     12.072861   2.56002e+06
  "SoFiA J230620.66+123236.8"           174    132.997399    335.523990     41.926592           127           136           330           341            41            46           111     -0.003109      0.006669      0.297391      0.000000             4      0.154167      3.907103      3.113879     -0.341916     -1.075094      0.002314      1.691150      1.431969      5.000000      5.752881      4.791786    -18.742557      0.000000      0.000000      0.000000     -1.000000      0.155150      0.189216      0.078991      0.024383    346.586073     12.543567   2.56362e+06           135           337            42    346.580379     12.547674   2.56337e+06
  "SoFiA J230554.66+120002.1"           175    170.884746    140.012946     42.342249           159           185           137           142            42            46            72      0.002102      0.006160      0.275991      0.000000             4      0.088889     10.892038      6.026832      1.030688     -0.053972      0.004454      0.800000      0.500000      2.030619     14.897188      2.015401    -84.645906      0.000000      0.000000      0.000000     -1.000000      1.036883      0.168334      0.126332      0.037797    346.477756     12.000595   2.56222e+06           183           141            42    346.443353     12.003365   2.56337e+06
  "SoFiA J230401.68+121355.6"           176    336.579043    223.357281     42.431463           332           341           220           227            40            45            51      0.003078      0.006229      0.229225      0.000000             0      0.106250      5.064151      1.212355     -0.553213     -1.057340      0.003153      5.000000      5.000000      5.000000      4.890417      2.623085     63.180440      0.000000      0.000000      0.000000     -1.000000      0.233379      0.153478      0.182629      0.022516    346.007011     12.232119   2.56193e+06           338           223            43    346.002973     12.231123   2.56002e+06
  "SoFiA J230420.13+120022.7"           177    309.580941    142.042822     41.866819           294           330           135           146            40            45           138     -0.001609      0.013590      0.576876      0.000000             0      0.051802      5.930742      1.393735     -0.763829      7.986708      0.003497      1.601852      1.001158      2.885869     18.117219      5.127701     86.662919      9.767317      0.406312     -6.404204     -1.000000      0.626028      0.159522      0.047615      0.041085    346.083877     12.006297   2.56382e+06           309           137            42    346.085535     11.992290   2.56337e+06
  "SoFiA J230356.70+121055.2"           178    343.901214    205.318538     39.251951           339           351           193           218            34            43           158      0.001014      0.008697      0.749979      0.000000             0      0.046746      4.526434      2.182925      0.240604     -0.778410      0.002738      4.543404      3.651347      7.390488     15.138597      2.620481     19.894771     15.883179      1.497258     21.520277     -1.000000      0.126848      0.319997      0.105218      0.034419    345.986246     12.181993   2.57259e+06           347           195            41    345.977468     12.153322   2.56673e+06
  "SoFiA J230631.41+122531.5"           179    117.190763    293.011273     39.814191           111           121           285           301            38            42           225  -3.88276e-04      0.008629      1.035777      0.000000             4      0.240642      3.283385      1.821164      0.471426     -0.781543      0.003074      3.965917      2.427072      3.715118      8.828457      4.456271      1.301030      6.843540      3.011769     -3.025717     -1.000000      0.093421      0.197914      0.047095      0.046105    346.630874     12.425415   2.57070e+06           119           295            40    346.625736     12.430946   2.57008e+06
  "SoFiA J230323.26+121750.6"           180    392.868134    246.916158     34.075259           385           404           229           261            29            41           700     -0.002357      0.008389      2.946771      0.000000             4      0.081585      3.595242      2.430641      0.552789     -0.341459      0.002713      9.456312      8.487013      9.472411     13.777100      6.719443     19.755294      9.920047      5.499950      8.696280     97.071230      0.089496      0.154213      0.064187      0.071778    345.846921     12.297380   2.58996e+06           392           244            35    345.849401     12.289284   2.58685e+06
  "SoFiA J230532.47+121459.1"           181    203.487755    229.686348     30.609862           195           208           213           259            23            39           720     -0.002649      0.008664      2.804236      0.000000             0      0.064366      2.894538      1.784454      0.274885     -0.306451      0.002684     14.516385     10.752986     14.229920     17.368937      5.175696     -3.401023     11.176408      3.715112     -7.231517     -1.000000      0.070054      0.212763      0.103193      0.072007    346.385308     12.249755   2.60158e+06           204           230            25    346.383852     12.250627   2.62040e+06
  "SoFiA J230436.01+115915.6"           182    286.290875    135.324914     35.351086           284           288           130           144            34            38            55      0.001659      0.005592      0.209053      0.000000             0      0.146667      2.644861      0.759148     -0.345018     -0.888542      0.003643      3.483063      1.440987      3.496833      6.212371      1.554705     15.575922      0.000000      0.000000      0.000000     -1.000000      0.155529      0.427700      0.129512      0.027014    346.150025     11.987665   2.58568e+06           287           132            35    346.148014     11.978428   2.58685e+06
  "SoFiA J230428.10+120117.4"           183    297.881546    147.506438     32.628066           296           300           139           153            30            37           109   8.72644e-04      0.008092      0.560482      0.000000             0      0.181667      3.096542      1.253147     -0.010470     -0.544303      0.003833      5.911843      5.529277      5.814645      6.117523      1.349435    -13.944052      3.464576      0.708065    -10.463778     -1.000000      0.070068      0.202563      0.143249      0.040018    346.117095     12.021491   2.59481e+06           298           149            32    346.116757     12.025639   2.59692e+06
  "SoFiA J230425.20+123018.6"           184    302.056628    321.635006     31.667513           300           304           310           331            31            35            72     -0.002101      0.005392      0.245603      0.000000             0      0.130909      2.997215      1.603944     -0.936929      0.966922      0.003660      1.878734      0.778770      1.955069     10.409797      1.933942      7.159468      0.000000      0.000000      0.000000     -1.000000      0.136545      0.597337      0.110981      0.031057    346.104998     12.505177   2.59803e+06           302           328            31    346.105150     12.522858   2.60027e+06
  "SoFiA J230401.77+123618.5"           185    336.336714    357.647933     31.327657           333           339           337           372            29            34           281   4.12184e-04      0.010716      1.370300      0.000000             0      0.185847      3.884618      1.958516      0.298390     -0.770363      0.003300      4.755136      3.040948      4.708255     16.983723      2.806590     -4.576996     10.612931      1.481882    -10.335427     -1.000000      0.062517      0.333187      0.053872      0.055314    346.007372     12.605150   2.59917e+06           338           362            31    346.002627     12.617236   2.60027e+06
  "SoFiA J230341.96+123551.7"           186    365.342290    354.989051     16.430500           357           370           340           368             9            22           233     -0.002636      0.008152      1.213829      0.000000             4      0.040992      6.328415      2.042152     -0.479656      1.167824      0.002578     10.604785      1.855944     10.835327     12.659914      3.414006     23.771156     10.241753      2.892025     23.110018     -1.000000      0.100004      0.197177      0.103277      0.039347    345.924819     12.597683   2.64916e+06           362           362            17    345.934309     12.617169   2.64725e+06
  "SoFiA J230415.10+123356.0"           187    316.827098    343.375670     19.224079           313           321           332           353            14            22           194   9.79853e-04      0.010865      1.058126      0.000000             0      0.108866      5.156888      2.765891     -0.141586     -1.050198      0.003411      1.758310      1.098944      3.044100      9.361263      3.994696     -0.370814      3.649651      2.349750    -47.639841     -1.000000      0.093499      0.221431      0.054261      0.047504    346.062931     12.565545   2.63979e+06           315           344            19    346.068130     12.567283   2.64054e+06
  "SoFiA J230635.54+122421.2"           188    111.136022    285.994211     14.817441           107           114           276           293            11            17            95   3.52152e-04      0.007016      0.381868      0.000000             4      0.094246      3.579518      1.748993      0.523027     -0.686527      0.003140      6.000000      1.777255      6.000000      8.528575      2.261679    -21.624061      0.000000      0.000000      0.000000     -1.000000      0.140968      0.311723      0.136655      0.030602    346.648066     12.405897   2.65457e+06           113           288            16    346.642773     12.411477   2.65061e+06
  "SoFiA J230523.71+124017.3"           189    216.400987    381.494233     12.605929           214           220           371           392            10            15            71     -0.001031      0.008744      0.364983      0.000000             0      0.076840      4.351969      2.063893     -0.360601     -0.400784      0.002764      2.495830      1.565833      2.342674     10.739792      2.060049     14.433336      3.299619      1.521061    -28.351438     -1.000000      0.098696      0.319871      0.050394      0.023293    346.348785     12.671463   2.66200e+06           216           382            13    346.349927     12.672868   2.66067e+06
  "SoFiA J230321.00+122246.2"           190    396.144731    276.487456     11.272971           394           398           274           280            10            14            21  -6.38198e-05      0.005448      0.081463      0.000000             0      0.120000      4.613956      1.823944     -1.031654      0.063188      0.002400      2.451716      1.521882      2.302937      4.391660      1.684747    -32.525273      0.000000      0.000000      0.000000     -1.000000      0.173370      0.251661      0.067815      0.010998    345.837481     12.379510   2.66647e+06           394           274            11    345.843591     12.372609   2.66739e+06
