catID,distance_mpc,log_smass,esmass,log_himass,match_count,match_index,separation_arcsec,pgc,hyperleda_objname,hyperleda_anames,hyperleda_otype,hyperleda_mtype,hyperleda_logd25,hyperleda_logr25,hyperleda_ra_deg,hyperleda_dec_deg,query_radius_arcsec,match_status,resolved_via,resolved_ra_deg,resolved_dec_deg,hyperleda_d25_arcmin,hyperleda_d25_kpc
AGC241447,69.52,10.071,0.1,9.52,1,0.0,14.004077266277363,50866.0,CGCG103-124,CGCG103-124,G,,0.7400000095367432,0.44999998807907104,213.612917,15.6125,15.0,matched,AGC_alfalfa,213.61541666666662,15.609444444444444,0.5495408859250821,11.113117090002701
AGC241496,121.28,11.2,0.1,9.54,1,0.0,43.07853055559812,51260.0,MCG1-37-004           CGCG47-17,MCG1-37-004           CGCG47-17,G,,0.75,0.10000000149011612,215.212917,4.331389,60.0,matched,AGC_alfalfa,215.22124999999997,4.34,0.5623413251903492,19.838795718950905
AGC241514,132.18,10.874,0.099,9.49,2,1.0,36.20023859022084,51414.0,IC4414                MCG5-34-027           CGCG163-35,IC4414                MCG5-34-027           CGCG163-35,G,,0.7599999904632568,0.1899999976158142,215.93,28.347778,60.0,matched,AGC_alfalfa,215.92708333333331,28.338055555555556,0.5754399247009779,22.125436897613067
AGC241537,104.8,10.654,0.101,9.57,1,0.0,57.4135435900212,51636.0,CGCG47-49             NPM1G+03.0428,CGCG47-49             NPM1G+03.0428,G,,0.7400000095367432,0.019999999552965164,216.898333,2.954444,60.0,matched,AGC_alfalfa,216.89374999999995,2.939166666666667,0.5495408859250821,16.75280021622962
AGC241875,192.48,10.269,0.102,10.21,1,0.0,32.63190089065298,140428.0,IRAS14563+0424,IRAS14563+0424,G,,,,224.716667,4.211944,60.0,matched,AGC_alfalfa,224.7208333333333,4.22,,
AGC241982,77.01,9.65,0.128,9.26,1,0.0,53.018122275413425,50572.0,MCG3-36-067           CGCG103-97            KUG1407+177,MCG3-36-067           CGCG103-97            KUG1407+177,G,Sc,0.7300000190734863,0.20999999344348907,212.515833,17.551667,60.0,matched,AGC_alfalfa,212.51624999999999,17.56638888888889,0.5370318199557904,12.030211418205312
AGC242021,134.38,9.152,0.168,10.16,1,0.0,49.74985967715052,214226.0,NPM1G+25.0345,NPM1G+25.0345,G,,0.47999998927116394,0.07999999821186066,212.725417,25.554167,60.0,matched,AGC_alfalfa,212.73124999999996,25.54138888888889,0.3019951645796955,11.804857344670964
AGC244869,133.08,9.329,0.162,9.59,1,0.0,37.209062902964845,1362015.0,,,G,,0.5899999737739563,0.3400000035762787,220.753333,9.238889,60.0,matched,AGC_alfalfa,220.74374999999995,9.23472222222222,0.3890451215007409,15.060482409382653
AGC245109,191.11,9.743,0.151,10.01,2,0.0,33.34416333441372,1265372.0,,,G,,0.4699999988079071,0.30000001192092896,224.704583,4.231389,60.0,matched,AGC_alfalfa,224.70916666666665,4.223333333333334,0.2951209218565625,16.40625768463154
AGC245888,58.49,8.682,0.218,9.06,1,0.0,53.81703745204329,1849506.0,,,G,,0.6600000262260437,0.30000001192092896,218.185417,28.900833,60.0,matched,AGC_alfalfa,218.2,28.90861111111111,0.45708821721737913,7.7769223877243565
AGC246012,191.2,10.77,0.107,10.07,1,0.0,33.706761729941675,93803.0,NPM1G+28.0314,NPM1G+28.0314,G,,0.5299999713897705,0.09000000357627869,219.440417,28.058611,60.0,matched,AGC_alfalfa,219.4370833333333,28.049722222222226,0.3388441338170015,18.84577390527747
AGC248875,77.4,9.737,0.119,9.69,1,0.0,27.060449597894976,50275.0,KUG1403+12446         NPM1G+12.0382,KUG1403+12446         NPM1G+12.0382,G,,0.7300000190734863,0.07999999821186066,211.425417,12.241667,30.0,matched,AGC_alfalfa,211.41791666666663,12.243333333333332,0.5370318199557904,12.09113574560565
AGC249257,116.81,9.374,0.192,9.77,1,0.0,22.452730183865672,1271926.0,,,G,,0.3799999952316284,0.17000000178813934,215.700417,4.6975,30.0,matched,AGC_alfalfa,215.69916666666666,4.6913888888888895,0.23988328926813096,8.150910723715814
AGC250455,121.59,10.066,0.102,10.25,1,0.0,47.28156888536077,54633.0,MCG2-39-013           CGCG77-68             IRAS15159+1308        NPM1G+13.0404,MCG2-39-013           CGCG77-68             IRAS15159+1308        NPM1G+13.0404,G,Sc,0.8899999856948853,0.23999999463558197,229.5875,12.970556,60.0,matched,AGC_alfalfa,229.59791666666666,12.962222222222222,0.7762470910600872,27.45515888607623
AGC250457,122.89,10.975,0.098,9.98,1,0.0,0.0,54639.0,MCG2-39-013A          CGCG77-69             NPM1G+13.0405,MCG2-39-013A          CGCG77-69             NPM1G+13.0405,GM,Sa,1.0399999618530273,0.3799999952316284,229.61,12.938333,60.0,matched,name:AGC250457,229.63583333333332,12.905000000000001,1.0964780998322172,39.19607890653756
AGC251209,161.62,10.105,0.111,9.7,1,0.0,30.403949581927474,55972.0,CGCG78-61,CGCG78-61,G,,,,236.410833,9.0575,60.0,matched,AGC_alfalfa,236.40749999999997,9.065277777777778,,
AGC251213,157.09,10.77,0.098,10.19,1,0.0,28.21508037039087,55980.0,CGCG78-62,CGCG78-62,G,,1.0700000524520874,0.6200000047683716,236.440833,9.079722,30.0,matched,AGC_alfalfa,236.44874999999996,9.080277777777777,1.174897696838254,53.68768891438148
AGC251221,57.92,9.679,0.13,9.3,1,0.0,25.652851834722725,55992.0,CGCG50-98,CGCG50-98,G,,0.800000011920929,0.28999999165534973,236.55625,2.453056,30.0,matched,AGC_alfalfa,236.54916666666665,2.4522222222222223,0.6309573617993123,10.630524245121128
AGC251981,155.0,10.652,0.104,10.24,1,0.0,16.756200528199557,54252.0,CGCG49-39,CGCG49-39,G,,,,227.985,5.560556,30.0,matched,AGC_alfalfa,227.98708333333332,5.556388888888889,,
AGC252632,182.42,10.728,0.103,10.32,1,0.0,53.460247435288515,91492.0,FGC1974,FGC1974,G,Sbc,0.8500000238418579,0.4399999976158142,240.074583,24.436111,60.0,matched,AGC_alfalfa,240.0895833333333,24.441944444444445,0.7079458232488807,37.56631470780889
AGC258277,151.11,9.752,0.296,9.62,1,0.0,12.10878094431557,1285065.0,,,G,,0.44999998807907104,0.10999999940395355,227.979583,5.540556,15.0,matched,AGC_alfalfa,227.97624999999996,5.541111111111111,0.2818382853902794,12.388516707296882
AGC258283,159.49,9.757,0.331,9.89,1,0.0,56.63612362531396,1272323.0,GIN403,GIN403,G,,0.7099999785423279,0.07999999821186066,228.457083,4.723611,60.0,matched,AGC_alfalfa,228.44916666666666,4.71,0.5128613586518508,23.79356699176164
AGC258285,167.39,9.189,0.37,9.61,2,1.0,35.54142182763032,1271901.0,,,G,,0.44999998807907104,0.11999999731779099,228.487083,4.696111,60.0,matched,AGC_alfalfa,228.4775,4.698611111111111,0.2818382853902794,13.723207012338197
AGC260114,157.68,10.077,0.113,10.03,1,0.0,37.814839726606415,56992.0,KUG1602+174B2         DRCG34-20,KUG1602+174B2         DRCG34-20,GM,Sb,0.7200000286102295,0.3199999928474426,241.198333,17.347778,60.0,matched,AGC_alfalfa,241.2025,17.3575,0.5248074948227709,24.071478006147572
