 550  6985  7500 107.1 4.3  9.91 0.12 405 10.57 0
 551  2302  2754  39.3 3.0  9.74 0.12 274  8.90 0
 553  7109  7643 109.2 4.3 10.13 0.12 277 10.04 0
 554 12896 13233 189.0 6.2            405 10.99 1
 555  1083  1647  23.5 6.9  8.02 0.12 100  7.85 0
 556  1145  1328  19.0 8.5            100  8.25 1
 561  4535  5074  72.5 3.6 10.03 0.12 398  9.99 0
 562  1860  2232  31.9 2.9  8.52 0.12 234  8.48 0
 564  1665  2097  30.0 3.0  9.25 0.12 157  9.15 0
 565 12255 12849 183.6 6.1            281 10.41 1
 566  2942  3406  48.7 3.6  9.30 0.12 265  9.53 0
 567 10450 11025 157.5 5.4  9.80 0.12 160 10.09 0
 568 10505 11094 158.5 5.5 10.20 0.12 268 10.02 0
 569  1359  1703  24.3 3.3  9.71 0.12 102  9.20 0
 570  5566  6189  88.4 4.0            228  9.80 1
 572  8200  8572 122.5 4.5            333 10.61 1
 573  7775  8398 120.0 4.5 10.00 0.12 414 10.25 0
 575  2612  3128  44.7 3.3  9.68 0.12 264  9.44 0
 576  6793  7396 105.7 4.2 10.14 0.12 579 10.17 0
 578  9191  9767 139.5 5.0            100  9.90 1
 579  7008  7594 108.5 4.3  9.82 0.12 277  9.55 0
 580  6643  7251 103.6 4.2            353 10.06 1
 581  6641  7208 103.0 4.2 10.36 0.12 586 10.14 0
 582  9997 10592 151.3 5.2 10.68 0.12 216 10.72 0
 583  9156  9586 136.9 5.0            216 10.43 1
 585  7093  7720 110.3 4.3            287 10.13 1
 586  7227  7851 112.2 4.4            302 10.09 1
 587  7621  8071 115.3 4.4            340 10.34 1
 591  6514  7120 101.7 4.2            430 10.25 1
 592  6718  7354 105.1 4.2            252  9.87 1
 593  4919  5512  78.7 3.8  9.68 0.12 457  9.84 0
 595  9406  9769 139.6 5.0            462 10.29 1
 596  9258  9621 137.4 4.9            122 10.24 1
 598  6938  7534 107.6 4.3 10.09 0.12 491 10.08 0
 599 10248 10752 153.6 5.4            306 10.33 1
 600  7228  7841 112.0 4.3  9.54 0.12 229  9.97 0
 601  7028  7669 109.6 4.4 10.26 0.12 411  9.89 0
 603  8398  8975 128.2 4.7  9.95 0.12 245  9.83 0
 604  1793  2319  33.1 3.1  9.46 0.12 460  9.94 0
 605  2385  2914  41.6 3.3  9.71 0.12 302  9.11 0
 607  9511 10075 143.9 5.1            177 10.09 1
 609  1900  2427  34.7 3.1  8.06 0.12 260  8.65 0
 611  7599  8232 117.6 4.5 10.13 0.12 342 10.09 0
 612  8233  8789 125.6 4.7 10.15 0.12 285  9.93 0
 613 10601 11121 158.9 5.5 10.47 0.12 674 10.72 0
 615  1540  1832  26.2 3.1  9.99 0.12 354  9.90 0
 616  6132  6668  95.3 4.1 10.12 0.12 437  9.65 0
 617  9204  9754 139.3 4.9            392 10.83 1
 618 11513 12091 172.7 5.7            390 10.80 1
 620  6621  7157 102.2 4.1            348 10.37 1
 622  4267  4832  69.0 3.6 10.04 0.12 363  9.89 0
 623  5387  5988  85.5 3.9            219  9.77 1
 625  4654  5244  74.9 3.7 10.32 0.12 577  9.85 0
 626  1638  1934  27.6 3.0  9.83 0.12 244  9.43 0
 628 10787 11346 162.1 5.5 10.13 0.12 273 10.30 0
 630  3870  4377  62.5 3.4  9.81 0.12 347  9.98 0
 631  2334  2857  40.8 3.1  9.60 0.12 306  9.79 0
 633  4269  4842  69.2 3.6  8.92 0.12 106  8.68 0
 634  1922  2416  34.5 3.0  9.73 0.12 445  9.77 0
 635  5236  5846  83.5 3.8  9.74 0.12 363  9.90 0
 636 11238 11608 165.8 5.6            307 10.68 1
 638  1752  2079  29.7 3.2  9.88 0.12 458  9.08 0
 639  8659  9272 132.5 4.8            327 10.64 1
 640  8790  9206 131.5 4.8            150  9.76 1
 641  6699  7091 101.3 4.1  9.04 0.12 216  9.54 0
 643 12528 13082 186.9 6.1 10.21 0.12 602 10.59 0
 644  8117  8602 122.9 4.6            434 10.30 1
 645  4027  4522  64.6 3.5 10.02 0.12 302 10.07 0
 646  6625  7013 100.2 4.1            328 10.18 1
 647 15481 15777 225.4 7.2            449 11.02 1
 648 10517 11116 158.8 5.4            241 10.16 1
 649  5421  5943  84.9 3.8  9.12 0.12 321  9.69 0
 650 10624 11222 160.3 5.4            362 10.48 1
 651  2292  2768  39.5 3.1  9.50 0.12 214  9.17 0
 652  1962  2240  32.0 3.2  9.53 0.12 217  9.41 0
 653  4895  5425  77.5 3.7  9.95 0.12 503 10.00 0
 654  8856  9160 130.9 4.8 10.04 0.12 416 10.08 0
 655  5584  6092  87.0 3.8  9.84 0.12 447  9.86 0
 658 10683 11282 161.2 5.5            444 10.48 1
 659  8854  9239 132.0 4.8            406 10.65 1
 660  2139  2535  36.2 3.0  9.38 0.12 118  8.52 0
 661  3337  3760  53.7 3.3  9.60 0.12 182  8.81 0
 666  3381  3796  54.2 3.3  9.28 0.12 301  9.25 0
 667  8679  9130 130.4 4.8            486 10.72 1
 668  5173  5676  81.1 3.8 10.06 0.12 484 10.26 0
 669  2009  2306  32.9 3.3  8.92 0.12 343  8.72 0
 670 12477 12761 182.3 6.1            532 10.91 1
 671  8833  9321 133.2 4.8  9.68 0.12 354 10.29 0
 672  6875  7457 106.5 4.3 10.09 0.12 536 10.13 0
 674  8706  9261 132.3 4.8  9.95 0.12 310  9.79 0
 675  9984 10522 150.3 5.3  9.49 0.12 148  9.76 0
 676  5838  6289  89.8 3.9 10.03 0.12 498  9.92 0
 677  8198  8807 125.8 4.6            352 11.13 1
 678  4142  4711  67.3 3.6            235  9.96 1
 679  5861  6457  92.2 4.0  9.33 0.12 152  9.32 0
 680  9967 10549 150.7 5.2  9.73 0.12 497 10.17 0
 683 11365 11952 170.7 5.8 10.11 0.12 480 10.91 0
 684  5380  5689  81.3 3.7            315  9.76 1
 687  6967  7576 108.2 4.3  9.56 0.12 227  9.58 0
 688  9682 10270 146.7 5.1  9.78 0.12 214 10.01 0
 689  4335  4906  70.1 3.7  9.24 0.12 304  9.30 0
 690  7865  8311 118.7 4.5  9.74 0.12 331  9.85 0
 692  7407  7703 110.0 4.4  9.84 0.12 557  9.91 0
 693  9997 10449 149.3 5.2  9.87 0.12 174 10.31 0
 694 10588 11170 159.6 5.5 10.32 0.12 664 10.16 0
 695 10567 11137 159.1 5.5 10.18 0.12 451 10.36 0
 696 10054 10640 152.0 5.4            527 10.52 1
 697  3567  4075  58.2 3.6  8.90 0.12 265  8.86 0
 698  3690  4239  60.6 3.5            239  9.31 1
 700  3840  4366  62.4 3.6  9.79 0.12 168  9.42 0
 702  4490  5027  71.8 3.6  9.06 0.12 107  8.93 0
 703  6233  6796  97.1 4.1            279  9.76 1
 705 11947 12403 177.2 5.9            173 10.37 1
 706  8354  8948 127.8 4.7 10.49 0.12 721 10.48 0
 708  9887 10142 144.9 5.1            359 10.83 1
 709 14469 15024 214.6 6.9            589 10.91 1
 711   923  1380  19.7 3.2  8.56 0.12 123  8.21 0
 712  1859  2300  32.9 3.2  9.81 0.12 267  9.15 0
 714  5760  6214  88.8 3.9  9.26 0.12 319  9.65 0
 716  9841 10340 147.7 5.2 10.66 0.12 393 10.50 0
 718 10313 10601 151.4 5.2            105 10.38 1
 719  9445  9925 141.8 5.0  9.93 0.12 451 10.37 0
 720  7286  7879 112.6 4.4 10.60 0.12 378 10.98 0
 721 11317 11755 167.9 5.7  9.55 0.12 248 10.10 0
 722 10238 10787 154.1 5.3            526 10.49 1
 723  9066  9539 136.3 4.9 10.32 0.12 499 10.61 0
 724  9033  9502 135.7 4.9 10.37 0.12 662 10.36 0
 725 12928 13287 189.8 6.2 10.13 0.12 221 10.64 0
 726 10466 11005 157.2 5.3 10.37 0.12 495  9.97 0
 727  8914  9216 131.7 4.8            417 10.48 1
 728  2094  2447  35.0 3.4  9.29 0.12 169  8.71 0
 729  7362  7939 113.4 4.4  9.75 0.12 297  9.90 0
 731  9817 10359 148.0 5.2            358 10.71 1
 732  5615  6042  86.3 3.8            231  9.92 1
 733  4512  5053  72.2 3.6            334  9.87 1
 734  3986  4397  62.8 3.5            356  9.83 1
 735  9474  9919 141.7 4.9            406 10.76 1
 736  1573  1872  26.7 3.3  9.78 0.12 464  9.68 0
 737  5367  5938  84.8 3.9  9.61 0.12 281  9.86 0
 739  8632  9161 130.9 4.8  9.92 0.12 394 10.25 0
 740  9246  9611 137.3 4.9  9.61 0.12 100  9.60 0
 741 10871 11375 162.5 5.5 10.63 0.12 364 10.54 0
 742  7880  8442 120.6 4.6            357 10.21 1
 743  7295  7813 111.6 4.4 10.18 0.12 269  9.66 0
 744  2598  3088  44.1 3.2  9.79 0.12 105  9.16 0
 745  7593  7908 113.0 4.4  9.57 0.12 377 10.53 1
 746  8407  8957 128.0 4.7            277 10.49 1
 749 11317 11748 167.8 5.6            361 10.50 1
 750  4020  4420  63.1 3.5  9.88 0.12 127  9.86 0
 751 10185 10625 151.8 5.3  9.53 0.12 446 10.57 0
 752 10272 10765 153.8 5.2            421 10.46 1
 754  4604  5138  73.4 3.6  9.41 0.12 200  9.16 0
 755  7049  7609 108.7 4.3            405 10.09 1
 756  8736  9031 129.0 4.8 10.20 0.12 553 10.22 0
 757  9339  9835 140.5 5.0 10.18 0.12 458 10.54 0
 759 10349 10876 155.4 5.3            308 10.81 1
 761  6744  7249 103.6 4.2 10.20 0.12 488  9.79 0
 762  6996  7512 107.3 4.2            302 10.22 1
 763 10305 10831 154.7 5.3            609 10.65 1
 765  6942  7494 107.1 4.3 10.01 0.12 515 10.34 0
 767  9568 10050 143.6 5.1 10.15 0.12 213  9.99 0
 768  6896  7412 105.9 4.3            216 10.03 1
 769  4268  4788  68.4 3.6  9.89 0.12 418  9.53 0
 770 12371 12587 179.8 6.0            303 10.92 1
 771 10747 11218 160.3 5.4            324 10.23 1
 772  5253  5643  80.6 3.7 10.08 0.12 509 10.34 0
 773  8852  9222 131.7 4.8 10.35 0.12 572 10.74 0
 774  8778  9301 132.9 4.8  9.76 0.12 406 10.10 0
 776 10106 10611 151.6 5.3            443 10.40 1
 777  5633  5979  85.4 3.9  9.74 0.12 252  9.77 0
 778  7234  7639 109.1 4.3 10.24 0.12 473 10.48 0
 779 10568 10910 155.9 5.4            434 10.50 1
 780 13624 14064 200.9 6.6            560 10.90 1
 782  7348  7879 112.6 4.4            329 10.15 1
 784  6514  7031 100.4 4.1  9.88 0.12 148  9.88 0
 785  9640 10125 144.6 5.1 10.32 0.12 588 10.48 0
 786  6275  6791  97.0 4.0  9.48 0.12 323  9.53 0
 788  6852  7372 105.3 4.2            463 10.49 1
 791  2568  3013  43.0 3.3  9.34 0.12 313  9.39 0
 792  9188  9654 137.9 5.0            303 10.39 1
 793  4215  4713  67.3 3.5  9.10 0.12 293  9.17 0
 794  9034  9377 134.0 4.9 10.16 0.12 100 10.04 0
 795  8873  9191 131.3 4.8            418 10.66 1
 796  9375  9713 138.8 5.0            443 10.65 1
 797  6152  6636  94.8 4.0  9.46 0.12 412  9.55 0
 799  1562  1971  28.2 3.2  8.99 0.12 142  8.43 0
 800  6147  6636  94.8 4.0  9.89 0.12 494 10.08 0
 805  4736  5210  74.4 3.6 10.07 0.12 369  9.82 0
 806  6511  6982  99.7 4.1  9.35 0.12 428  9.43 0
 807  8228  8525 121.8 4.5            320 10.26 1
 808  1688  2072  29.6 3.3  9.60 0.12 196  8.79 0
 809 12161 12566 179.5 5.9 10.22 0.12 611  9.84 0
 810  4549  5004  71.5 3.6  9.83 0.12 440  9.95 0
 811  7871  8153 116.5 4.4  9.39 0.12 272  9.45 0
 812  3115  3583  51.2 3.4 10.36 0.12 359  9.02 0
 815  7133  7585 108.4 4.3            286 10.06 1
 816  6360  6838  97.7 4.1  8.79 0.12 426 10.19 1
 817  6618  7084 101.2 4.1  9.64 0.12 202 10.32 0
 818  7093  7536 107.7 4.2  9.62 0.12 188  9.45 0
 819  7171  7619 108.8 4.3  9.97 0.12 352  9.91 0
 820  6856  7327 104.7 4.2            369 10.22 1
 821 10149 10496 149.9 5.2  9.88 0.12 266 10.36 0
 823  6572  7025 100.4 4.1            136  9.79 1
 824  5355  5766  82.4 3.8  8.83 0.12 328  9.38 0
 826  9226  9606 137.2 5.0            234 10.23 1
 828  4657  5106  72.9 3.6 10.11 0.12 548 10.06 0
 829 11514 11769 168.1 5.7            194 10.59 1
 830 10904 11325 161.8 5.5 10.40 0.12 621 10.62 0
 831  6427  6883  98.3 4.1  9.34 0.12 381  9.69 0
 833  1857  2220  31.7 3.0            125  8.58 1
 834  8690  9065 129.5 4.7  9.77 0.12 354 10.04 0
 835  3833  4291  61.3 3.5            276  9.49 1
 838  6120  6558  93.7 4.0 10.27 0.12 565 10.74 0
 839  9458  9773 139.6 5.0            328 10.49 1
 840  4753  5177  74.0 3.5  9.81 0.12 396  9.74 0
 843  9350  9629 137.6 4.9  9.60 0.12 434 10.14 0
 844  7220  7601 108.6 4.3  9.89 0.12 315 10.01 0
 845  5299  5651  80.7 3.8            149  9.46 1
 846  7233  7604 108.6 4.2  9.68 0.12 384 10.25 0
 847  2837  3260  46.6 3.2  9.69 0.12 281  9.80 0
 848  6097  6395  91.4 3.9  9.84 0.12 221  9.47 0
 849  8127  8398 120.0 4.5  9.56 0.12 280  9.92 0
 852  7933  8214 117.3 4.5 10.03 0.12 396  9.99 0
 853  2338  2749  39.3 3.1  9.17 0.12 164  8.82 0
 854  4856  5203  74.3 3.6 10.18 0.12 209 10.12 0
 856  9934 10202 145.7 5.1  9.31 0.12 251 10.37 1
 858  5492  5832  83.3 3.8  9.86 0.12 415  9.90 0
 859  7703  7936 113.4 4.4 10.13 0.12 334  9.74 0
 860  8294  8561 122.3 4.5            292 10.20 1
 861  6686  6985  99.8 4.0  9.53 0.12 375  9.83 0
 862  4671  5005  71.5 3.6  9.51 0.12 207  9.88 0
 864 11404 11597 165.7 5.6            444 10.74 1
 865  7666  7916 113.1 4.5            282 10.31 1
 866  8062  8320 118.9 4.5  9.89 0.12 424  9.90 0
 867 11032 11243 160.6 5.5 10.45 0.12 629 10.55 0
 868  8138  8382 119.7 4.5            543 10.48 1
 870  6288  6504  92.9 4.0  9.26 0.12 253  9.38 0
 871 13362 13538 193.4 6.3            486 10.95 1
 872  6598  6836  97.7 4.1  9.58 0.12 368  9.59 0
 875  4851  5086  72.7 3.5  9.34 0.12 260  9.34 0
 876  6207  6427  91.8 4.0  9.41 0.12 282  8.80 0
 877  8737  8916 127.4 4.8  9.48 0.12 216 10.34 0
 879  3980  4215  60.2 3.4  9.66 0.12 354  9.89 0
 880  6173  6376  91.1 3.9  9.93 0.12 446  9.93 0
 881  9652  9802 140.0 5.0  9.85 0.12 159  9.75 0
 882  6414  6603  94.3 4.0 10.08 0.12 459 10.43 0
 883  9793  9934 141.9 5.1 10.33 0.12 616 10.94 0
 884  8054  8213 117.3 4.4 10.40 0.12 514 10.44 0
 886  4067  4278  61.1 3.4            405  9.86 1
 887  8121  8271 118.2 4.6 10.08 0.12 452 10.06 0
 888  8384  8516 121.7 4.5 10.01 0.12 384 10.35 0
 889  4694  4886  69.8 3.5  8.85 0.12 358  9.29 0
 890  4798  5025  71.8 3.6 10.24 0.12 574 10.20 0
 891  9202  9330 133.3 4.9  9.53 0.12 227  9.81 0
 892  9075  9201 131.4 4.8 10.13 0.12 347 10.13 0
 893 16005 16065 229.5 7.3            337 10.59 1
 894  5095  5267  75.2 3.5            256  9.91 1
 895  4845  5013  71.6 3.6  9.30 0.12 193  8.95 0
 896 10279 10374 148.2 5.2            303 10.55 1
 897  4968  5122  73.2 3.6  9.48 0.12 427  9.68 0
 900 13820 13851 197.9 6.4  9.71 0.12 231 10.28 0
 901  5189  5328  76.1 3.6  9.43 0.12 237  9.17 0
 902  8788  8869 126.7 4.7  9.93 0.12 481  9.19 0
 903  5206  5342  76.3 3.6            160  9.55 1
 904  5051  5188  74.1 3.6  9.58 0.12 351  9.82 0
 906  4899  5040  72.0 3.6 10.00 0.12 435 10.27 0
 907  5229  5359  76.6 3.6  9.25 0.12 251  9.48 0
 909 14155 14174 202.5 6.5 10.50 0.12 611  9.95 0
 910  4958  5092  72.7 3.5  9.74 0.12 525  9.76 0
 911  5372  5495  78.5 3.7  9.49 0.12 188  9.64 0
 912  5106  5233  74.8 3.6  9.57 0.12 244  9.54 0
 913  4235  4475  63.9 3.4 10.00 0.12 325 10.21 0
 914  5528  5645  80.6 3.7  9.53 0.12 100  9.41 0
 915  9060  9125 130.4 4.8  9.64 0.12 370  9.25 0
 916  4107  4249  60.7 3.4  9.36 0.12 218  9.34 0
 917  7568  7649 109.3 4.3  9.68 0.12 226  8.83 0
 918  8007  8071 115.3 4.4  9.79 0.12 223 10.21 1
 919  8556  8614 123.1 4.6  9.76 0.12 465  9.44 0
 921  8195  8251 117.9 4.5  9.62 0.12 198  8.92 0
 922  4067  4192  59.9 3.4  9.77 0.12 368  9.74 0
 923  5847  5933  84.8 3.8  9.61 0.12 437  9.84 0
 924  4540  4653  66.5 3.5  9.70 0.12 244  9.82 0
 925  7888  7939 113.4 4.4 10.05 0.12 428 10.22 0
 926 18979 18937 270.5 8.4 10.57 0.12 412 11.22 0
 927  8276  8315 118.8 4.5  9.91 0.12 344  9.22 0
 928  7047  7103 101.5 4.1  9.50 0.12 204  8.84 0
 929 10897 10903 155.8 5.4 10.34 0.12 578 10.74 0
 930  4721  4821  68.9 3.5 10.09 0.12 481 10.18 0
 931  4748  4845  69.2 3.5 10.04 0.12 112  9.57 0
 932  8406  8437 120.5 4.6  9.87 0.12 472 10.05 0
 933  1433  1606  22.9 2.9  8.26 0.12 100  7.98 0
 934  5389  5469  78.1 3.7  9.51 0.12 229  9.33 0
 935  3984  4088  58.4 3.4  9.78 0.12 242  9.44 0
 936  3016  3137  44.8 3.1  9.84 0.12 271  9.65 0
 937  4881  4962  70.9 3.5  9.57 0.12 208  9.80 0
 938  1717  1886  26.9 2.9  9.27 0.12 131  8.66 0
 939  6025  6082  86.9 3.9  9.46 0.12 408 10.17 0
 940  7978  7997 114.2 4.4  9.69 0.12 449 10.40 0
 941  4777  4865  69.5 3.5  9.90 0.12 340  9.89 0
 942 19861 19778 282.5 8.8  9.96 0.12 308 10.19 0
 943  9829  9824 140.3 5.1  9.35 0.12 308  9.61 0
 944  6101  6152  87.9 3.8  9.14 0.12 100  9.51 0
 945  6104  6153  87.9 3.9  9.79 0.12 375 10.20 0
 948 10037 10023 143.2 5.1            207 10.97 1
 949  1678  1837  26.2 2.9  9.15 0.12 217  8.80 0
 950  3805  3899  55.7 3.3  9.65 0.12 243  9.22 0
 951 13132 13081 186.9 6.1 10.40 0.12 346 10.68 0
 952  7576  7587 108.4 4.2            156  9.37 1
 953  7144  7166 102.4 4.1  9.54 0.12 100  9.76 0
 954  6321  6357  90.8 3.9            452  9.61 1
 955 11826 11791 168.4 5.6 10.36 0.12 464 10.66 0
 957  7112  7129 101.8 4.1 10.05 0.12 410 10.25 0
 958  6532  6558  93.7 4.0  9.81 0.12 320  9.68 0
 959  4809  4862  69.5 3.5  9.76 0.12 361  9.58 0
 960  8255  8247 117.8 4.5  9.61 0.12 296 10.16 0
 961 12406 12346 176.4 5.9 10.15 0.12 209 10.33 0
 962  6890  6904  98.6 4.1  9.44 0.12 389 10.08 0
 963  7682  7673 109.6 4.3  9.91 0.12 242  9.56 0
 965  7450  7440 106.3 4.2  8.96 0.12 341  9.73 0
 966  9022  8985 128.4 4.7  9.48 0.12 101  9.01 0
 969  2364  2632  37.6 3.0  9.56 0.12 196  8.84 0
 970 11636 11562 165.2 5.6 10.32 0.12 713 10.06 0
 972  1887  2012  28.7 2.8  8.85 0.12 139  8.53 0
 973  7579  7553 107.9 4.3  9.41 0.12 275  9.64 0
 974  5555  5569  79.6 3.7  9.88 0.12 290  9.64 0
 975  7379  7363 105.2 4.2 10.12 0.12 175  9.61 0
 976  2825  2905  41.5 3.1  9.70 0.12 365  9.49 0
 978  7557  7525 107.5 4.3 10.20 0.12 478  9.94 0
 979  2091  2386  34.1 2.9  9.51 0.12 259  9.42 0
 980  5196  5207  74.4 3.6  9.38 0.12 305  9.45 0
 981  7650  7614 108.8 4.2  9.89 0.12 405 10.66 0
 982  7590  7552 107.9 4.3 10.09 0.12 459 10.12 0
 983  4774  4826  68.9 3.5  9.92 0.12 582 10.07 0
 984  7232  7200 102.9 4.2 10.13 0.12 557  9.99 0
 985  1931  2030  29.0 2.9  9.81 0.12 277  9.07 0
 986  7925  7878 112.5 4.4  8.85 0.12 400  9.41 1
 987  9943  9883 141.2 5.1  9.04 0.12 515 10.27 1
 988  7264  7239 103.4 4.2 10.35 0.12 578 10.20 0
 989  9789  9714 138.8 5.0  9.52 0.12 365  9.72 1
 990  3400  3450  49.3 3.2  9.33 0.12 213  9.22 0
 992  3506  3544  50.6 3.2  9.82 0.12 132  9.32 0
 993 12654 12554 179.3 5.9  9.82 0.12 639  9.78 0
 994  7094  7068 101.0 4.1            322 10.05 1
 996  9247  9190 131.3 4.8 10.00 0.12 290 10.45 0
 997  8360  8302 118.6 4.5  9.87 0.12 473 10.06 0
 998  9459  9396 134.2 4.9  9.68 0.12 223 10.19 0
 999  7071  7025 100.4 4.1            358 10.33 1
1000  5540  5558  79.4 3.7  9.77 0.12 395 10.30 0
1001  3083  3127  44.7 3.2  9.74 0.12 133  9.03 0
1002  6683  6638  94.8 4.0  9.80 0.12 424  9.96 0
1003  3470  3499  50.0 3.2  9.18 0.12 356  9.27 0
1004  2376  2443  34.9 3.0 10.09 0.12 420  9.70 0
1005  4899  4883  69.8 3.5  9.92 0.12 370  9.90 0
1006  5480  5484  78.3 3.7  9.83 0.12 212  9.62 0
1007 10862 10754 153.6 5.3  9.90 0.12 147 10.15 0
1008  9750  9652 137.9 5.0  9.85 0.12 484 10.69 0
1009  4843  4856  69.4 3.5  9.45 0.12 396  9.66 0
1010 11668 11545 164.9 5.7  9.95 0.12 333 10.34 0
1011  5089  5089  72.7 3.5            285  9.89 1
1012  7370  7310 104.4 4.2  9.75 0.12 102  9.76 0
1014  7697  7615 108.8 4.2  9.06 0.12 327  9.35 0
1015  4436  4432  63.3 3.4  9.01 0.12 198  8.85 0
1016  9648  9544 136.3 4.9  9.59 0.12 157  9.87 0
1017 12795 12660 180.9 6.0  9.98 0.12 287  9.99 0
1018  9891  9769 139.6 5.0  9.74 0.12 398  9.37 0
1019  3474  3495  49.9 3.1 10.21 0.12 365 10.26 0
1021  9801  9687 138.4 4.9 10.08 0.12 266 10.31 0
1022 14958 14789 211.3 6.8            625 11.17 1
1023  8033  7944 113.5 4.3 10.01 0.12 434 10.35 0
1024 12699 12559 179.4 5.9 10.00 0.12 508 10.38 0
1025  3445  3440  49.1 3.2  8.79 0.12 100  8.39 0
1026 12261 12110 173.0 5.7            453 10.07 1
1027  5228  5172  73.9 3.6 10.06 0.12 594 10.27 0
1028  3053  3078  44.0 3.1  9.35 0.12 201  9.18 0
1029 12390 12232 174.7 5.9 10.04 0.12 211  9.28 0
1030  3968  3948  56.4 3.3  9.96 0.12 193  9.38 0
1032  1870  1914  27.3 2.9  9.20 0.12 184  9.30 0
1033  6498  6410  91.6 4.0  9.53 0.12 118  9.22 0
1034 11585 11424 163.2 5.5 10.30 0.12 492 10.43 0
1035  4151  4123  58.9 3.3  8.64 0.12 151  9.09 0
1036  4265  4225  60.4 3.4  9.92 0.12 409  9.70 0
1037  9544  9404 134.3 4.9 10.09 0.12 525  9.72 0
1038  4928  4904  70.1 3.5 10.35 0.12 253  9.82 0
1039  4859  4835  69.1 3.5  9.40 0.12 257  9.73 0
1040 10073  9938 142.0 5.0  9.67 0.12 250  9.96 0
1041  7850  7734 110.5 4.3  9.65 0.12 289 10.05 0
1042  5104  5067  72.4 3.5  7.16 0.12 188  8.02 0
1043 10947 10820 154.6 5.3  9.72 0.12 350 10.36 0
1044  6858  6774  96.8 4.0  9.75 0.12 283  9.48 0
1045  3824  3786  54.1 3.2  8.56 0.12 548  8.99 0
1046  7896  7776 111.1 4.3 10.02 0.12 452 10.20 0
1047  2459  2465  35.2 3.0  9.61 0.12 308  9.45 0
1048  4682  4650  66.4 3.4 10.11 0.12 385 10.18 0
1050  3251  3255  46.5 3.2  9.45 0.12 100  9.18 0
1051 10359 10206 145.8 5.1 10.01 0.12 296 10.48 0
