  771  0  1                 0
  772  0  0  0  0  0  0  0  0
  773  1  0  0  0  0  0  0  0
  774  1  0  0  0  0  1  0  0
  776  0  0                 0
  777  1  0  0  0  0  0  0  0
  778  1  0  0  0  0  0  0  0
  779  0  0                 0
  780  0  0                 0
  782  0  0                 0
  784  0  0  0  0  0  1  0  0
  785  0  0  0  0  0  0  0  0
  786  0  0  0  0  0  0  0  0
  788  1  0                 0
  791  0  0  0  0  0  0  0  0
  792  0  0                 0
  793  0  0  0  0  0  0  0  0
  794  0  0  1  0  0  0  0  0
  795  0  0                 0
  796  0  0                 0
  797  0  0  0  0  0  0  0  0
  799  0  0  0  1  0  0  0  0
  800  0  0  0  0  0  0  0  0
  805  0  0  0  0  0  0  0  0
  806  0  0  0  0  0  0  0  1
  807  0  0                 0
  808  1  0  0  0  0  0  0  0
  809  0  0  0  0  1  0  0  0
  810  0  0  0  0  0  0  0  0
  811  0  0  0  0  0  0  0  0
  812  1  0  0  0  0  0  0  0
  815  0  0                 0
  816  0  0  0  0  0  0  0  0
  817  0  0  0  1  0  0  0  0
  818  0  0  0  0  0  0  0  0
  819  0  0  0  0  1  1  1  0
  820  0  0                 0
  821  0  0  0  0  1  0  0  0
  823  0  0                 0
  824  0  0  1  0  0  0  0  0
  826  0  1                 0
  828  1  0  0  0  0  0  0  0
  829  0  0                 0
  830  0  0  1  0  0  0  0  0
  831  0  0  1  0  0  0  0  0
  833  0  0                 0
  834  0  0  0  0  1  0  0  0
  835  0  0                 0
  838  0  0  0  0  0  0  0  0
  839  0  0                 0
  840  0  0  0  0  0  0  0  0
  843  0  0  0  0  0  0  0  0
  844  0  0  0  0  0  0  0  0
  845  0  0                 0
  846  0  0  0  0  0  0  0  0
  847  0  0  1  0  0  0  0  0
  848  0  0  0  0  0  0  0  0
  849  1  0  0  0  0  0  0  0
  852  1  0  0  0  0  0  0  0
  853  0  0  0  0  0  0  0  0
  854  0  0  0  0  0  0  0  0
  856  0  0  0  0  0  1  0  0
  858  0  0  0  0  0  0  1  0
  859  1  0  0  0  0  0  0  0
  860  0  0                 0
  861  0  0  0  0  0  0  0  0
  862  0  0  1  0  0  0  0  0
  864  0  0                 0
  865  0  1                 0
  866  1  0  0  0  0  0  0  0
  867  0  0  0  0  0  1  0  0
  868  0  0                 0
  870  0  0  0  0  0  0  0  0
  871  0  0                 0
  872  0  0  0  0  0  0  0  0
  875  0  0  0  0  0  0  0  0
  876  0  0  0  0  1  0  0  0
  877  0  0  0  0  0  0  1  0
  879  0  0  0  0  0  0  0  0
  880  0  0  0  0  0  0  0  0
  881  0  0  0  0  0  0  0  0
  882  0  0  0  0  0  1  1  0
  883  0  0  0  0  0  0  0  0
  884  0  0  0  0  0  0  0  0
  886  0  0                 0
  887  0  0  0  0  0  0  0  0
  888  0  0  0  0  0  0  0  0
  889  0  0  0  0  0  0  0  0
  890  1  0  0  0  0  0  0  0
  891  0  1  0  0  0  0  0  0
  892  0  0  0  0  0  0  0  0
  893  1  0                 0
  894  0  0                 0
  895  0  1  1  0  0  0  0  0
  896  0  0                 0
  897  0  0  0  0  0  0  0  0
  900  0  0  0  0  0  1  0  0
  901  0  1  0  0  0  0  0  0
  902  0  0  0  0  0  0  0  0
  903  0  1                 0
  904  0  0  0  0  0  0  0  0
  906  0  0  0  0  0  0  0  0
  907  0  0  0  0  0  0  0  0
  909  0  0  0  0  0  0  0  0
  910  0  0  0  0  0  0  0  0
  911  0  0  0  0  0  0  0  0
  912  0  0  0  0  0  0  0  0
  913  0  0  0  0  0  0  0  0
  914  0  0  0  0  0  0  0  0
  915  0  0  0  0  1  0  0  0
  916  0  0  0  0  0  0  0  0
  917  0  0  0  0  1  0  0  0
  918  0  1  0  0  0  0  1  0
  919  0  0  0  0  0  0  0  0
  921  0  1  0  0  0  0  0  0
  922  1  0  0  0  0  0  0  0
  923  1  0  0  0  0  0  0  0
  924  0  0  0  0  0  0  0  0
  925  0  0  0  0  0  0  0  0
  926  0  1  0  0  1  0  0  0
  927  0  0  0  0  0  0  0  0
  928  0  1  0  0  0  0  0  0
  929  0  0  0  0  0  0  0  0
  930  0  0  0  0  0  0  0  0
  931  0  0  0  0  0  0  0  0
  932  0  0  0  0  0  0  0  0
  933  1  1  0  1  0  0  0  0
  934  1  0  1  0  0  0  0  0
